rue_1,rue_2,int_no,borough,acc,pi,acc_rate,ln_acc_rate,all_pedest,fi,fli,fri,fti,cli,cri,cti,ln_pi,ln_fi,ln_fli,ln_fri,ln_fti,ln_cli,ln_cri,ln_cti,tot_crossw,number_of_,avg_crossw,tot_road_w,median,green_stra,half_phase,any_ped_pr,ped_countd,lt_protect,lt_restric,lt_prot_re,parking,north_veh,north_ped,east_veh,east_ped,south_veh,south_ped,west_veh,west_ped,total_lane,of_exclusi,any_exclus,commercial,curb_exten,all_red_an,new_half_r,distdt,ln_distdt,traffic_10000,ped_100
Côte-Saint-Luc,Décarie inter. Ouest,91,C¶te-des-Neiges-Notre-Dame-de-Graces,1,1243.61108398438,0.0008041099125589333,0.14033562067312486,False,39451.03125,4344.36474609375,6261.48388671875,28845.18359375,1106034.125,2755540.75,17234364.0,7.12577486038208,10.5828161239624,8.37663459777832,8.74217319488525,10.2696981430054,13.9162912368774,14.8291244506836,16.6624164581299,49.2999992370605,3,16.3999996185303,59.7000007629395,True,True,False,True,True,False,True,True,0.0,17471.3828125,373.995513916016,10119.6630859375,15.2030696868896,0.0,483.457641601562,11859.9873046875,370.954925537109,6,0,False,1,True,False,False,4691.6669921875,8.4535436630249,3.94510316848755,12.436110496521
Larin,Pie-IX,9458,MontrÚal-Nord,1,534.468383789062,0.00187101806267865,0.1592034078489412,False,54361.2421875,3038.57470703125,1832.05334472656,49490.6171875,302258.8125,180051.53125,11213124.0,6.28127288818359,10.9034070968628,8.01914405822754,7.51319313049316,10.8095378875732,12.6190385818481,12.1009979248047,16.2325954437256,81.5999984741211,4,20.3999996185303,72.3000030517578,True,False,True,True,True,True,False,True,0.0,27560.201171875,162.452392578125,929.583068847656,227.433349609375,24444.162109375,63.3564338684082,1427.29736328125,81.2261962890625,6,2,True,4,False,False,True,10377.4052734375,9.24738597869873,5.43612432479858,5.34468364715576
Hôtel-de-Ville,Ontario,487,Ville-Marie,2,3900.98852539062,0.0005126905621440485,0.24186764580751027,False,7124.70068359375,1007.14605712891,1011.18273925781,5106.3720703125,626595.75,666899.875,5388484.5,8.2689847946167,8.87132263183594,6.91487598419189,6.91887617111206,8.53824424743652,13.3480567932129,13.4103946685791,15.4997749328613,42.0999984741211,3,14.0,37.0999984741211,False,False,True,True,False,False,False,False,1.0,1572.27807617188,1357.42614746094,3810.60473632812,442.038360595703,286.602691650391,1530.55786132812,1455.21508789062,570.966186523438,2,0,False,4,False,False,True,1340.30895996094,7.20065546035767,0.712470054626465,39.0098838806152
Jarry,Normanville,1087,Villeray-Saint-Michel-Parc-Extension,1,5622.57470703125,0.00017785446207579258,0.11581386203559238,False,20900.724609375,1557.505859375,1416.82800292969,17926.390625,3810774.75,2060164.0,57736820.0,8.63454532623291,9.94753932952881,7.35084104537964,7.25617599487305,9.79402923583984,15.1533432006836,14.5382957458496,17.8714065551758,56.7000007629395,3,18.8999996185303,48.7999992370605,False,False,True,True,True,True,True,True,1.0,0.0,528.169921875,10349.8779296875,430.776885986328,1321.36791992188,1872.94299316406,9229.478515625,2790.68505859375,6,0,False,1,False,False,True,6636.626953125,8.80035877227783,2.09007239341736,56.2257461547852
Majeau,Pie-IX,9460,MontrÚal-Nord,1,794.392211914062,0.0012588240229477233,0.1497549116593216,False,51314.921875,1355.64196777344,381.516387939453,49577.765625,369100.9375,96645.171875,16913456.0,6.67757701873779,10.8457374572754,7.21202993392944,5.94415378570557,10.8112983703613,12.8188247680664,11.4788017272949,16.6436195373535,64.4000015258789,3,21.5,60.7000007629395,True,False,True,True,False,True,True,True,0.0,26512.484375,113.716674804688,1307.22619628906,453.2421875,23495.212890625,227.433349609375,0.0,0.0,6,1,True,4,False,False,True,10435.3408203125,9.25295352935791,5.13149213790894,7.94392204284668
Mont-Royal,Rivard,600,Plateau-Mont-Royal,1,16464.470703125,6.073684469007542e-05,0.10299764290996011,False,12342.8974609375,1238.54223632812,1201.33276367188,9903.0224609375,5129283.5,3795870.75,91575456.0,9.70895957946777,9.42083644866943,7.12168979644775,7.09118700027466,9.20059490203857,15.4504766464233,15.1494235992432,18.3326740264893,49.7000007629395,4,12.3999996185303,40.4000015258789,False,True,True,True,True,False,True,True,1.0,0.0,2191.46337890625,4571.443359375,3818.2236328125,2695.025390625,4657.50732421875,5076.42822265625,5797.27587890625,2,0,False,0,False,False,True,2664.39404296875,7.88773202896118,1.23428976535797,164.644714355469
Dickson,Notre-Dame,971,Mercier-Hochelaga-Maisonneuve,5,26.274242401123,0.19030044420181996,1.5297120173841687,True,49099.1640625,11322.154296875,13478.662109375,24298.34765625,17157.427734375,150872.34375,319210.34375,3.26858901977539,10.8015966415405,9.33451652526855,9.50886344909668,10.0981636047363,9.7501859664917,11.9241886138916,12.6736059188843,113.400001525879,4,28.3999996185303,77.9000015258789,True,False,False,True,True,True,False,True,0.0,12172.6357421875,0.0,13175.6171875,0.0,1714.6484375,13.1371212005615,22036.263671875,13.1371212005615,7,2,True,1,False,False,False,7929.38818359375,8.97833156585693,4.90991640090942,0.262742429971695
Maisonneuve,Marlowe,58,C¶te-des-Neiges-Notre-Dame-de-Graces,1,5497.43017578125,0.00018190317439691504,0.11611656030363406,False,12265.142578125,1031.30322265625,460.403228759766,10773.435546875,610598.125,377420.9375,36017268.0,8.61203575134277,9.41451740264893,6.93857908248901,6.13210296630859,9.28483867645264,13.3221940994263,12.8411159515381,17.3995094299316,60.0999984741211,4,15.0,47.0,False,False,False,False,False,True,True,True,1.0,0.0,469.774871826172,5679.5341796875,2458.33642578125,384.897094726562,1684.50012207031,6200.7109375,884.818664550781,2,0,False,1,False,False,False,4069.03295898438,8.31116104125977,1.22651422023773,54.9743003845215
Christophe-Colomb,Crémazie inter. Sud,1293,Villeray-Saint-Michel-Parc-Extension,1,925.027160644531,0.0010810493383818375,0.14641667659133684,False,55585.578125,3578.17309570312,6254.369140625,45753.0390625,1041019.1875,2013679.625,26452120.0,6.82982301712036,10.9256792068481,8.18260765075684,8.7410364151001,10.7310132980347,13.8557109832764,14.515474319458,17.0908470153809,52.9000015258789,3,17.6000003814697,73.9000015258789,True,True,False,True,True,True,True,True,0.0,17315.978515625,290.935943603516,0.0,119.358337402344,18911.78515625,399.104461669922,19357.81640625,115.628395080566,5,0,False,0,True,False,False,7042.27490234375,8.85968685150146,5.55855798721313,9.25027179718018
Jean-Talon,Provencher,9016,St-LÚonard,1,1210.28442382812,0.0008262520613435707,0.14087263638035447,False,19529.27734375,2036.13232421875,1568.79321289062,15924.3505859375,660138.25,542221.375,9012054.0,7.09861087799072,9.87967014312744,7.61880683898926,7.35806179046631,9.67560482025146,13.4002046585083,13.2034301757812,16.0140743255615,78.0999984741211,4,19.5,56.9000015258789,True,False,False,False,True,False,False,False,0.0,2470.48291015625,290.658843994141,8069.388671875,373.250427246094,2081.94995117188,378.015319824219,6907.455078125,168.359771728516,4,0,False,4,False,False,False,7792.9072265625,8.96096897125244,1.95292770862579,12.1028442382812
Christophe-Colomb,Parc-La Fontaine/Rachel,571,Plateau-Mont-Royal,2,616.244750976562,0.0032454637493148676,0.31134974717663827,False,37409.375,4103.197265625,14283.673828125,19022.50390625,531685.875,3246630.25,6256102.5,6.42364406585693,10.5296773910522,8.3195219039917,9.56687164306641,9.85337829589844,13.1838083267212,14.993127822876,15.6490678787231,63.5999984741211,4,15.8999996185303,58.2999992370605,False,False,True,True,True,True,True,True,0.0,9069.4091796875,147.162933349609,9074.5771484375,234.540924072266,13322.4716796875,78.180305480957,5942.91796875,156.360610961914,2,0,False,0,False,False,True,2651.40405273438,7.8828444480896,3.74093747138977,6.16244745254517
Fort-Lorette,Henri-Bourassa,1153,Ahuntsic-Cartierville,1,2159.63989257812,0.0004630401593509309,0.13024739448656877,False,39483.80078125,500.547760009766,188.324890136719,38794.9296875,182967.6875,114498.0625,37767500.0,7.67769718170166,10.5836458206177,6.21570301055908,5.23816919326782,10.5660448074341,12.1170654296875,11.6483125686646,17.4469604492188,77.8000030517578,3,25.8999996185303,72.5,True,False,True,True,True,True,True,True,0.0,688.872619628906,719.880004882812,19273.56640625,365.534912109375,0.0,466.243530273438,19521.361328125,607.981567382812,8,0,False,0,False,False,True,10070.93359375,9.21740913391113,3.94837999343872,21.596399307251
Côte-Vertu,Duguay / Hill,13281,Saint-Laurent,1,1295.84460449219,0.0007716974678394217,0.1395299911027925,False,38055.66015625,1192.49499511719,1497.59509277344,35365.5703125,368765.65625,478709.6875,21051194.0,7.16691780090332,10.5468053817749,7.08380317687988,7.31161594390869,10.4734935760498,12.8179168701172,13.0788497924805,16.8624687194824,98.9000015258789,4,24.7000007629395,78.3000030517578,True,False,True,True,True,True,False,True,0.0,844.6064453125,331.495147705078,16040.0810546875,280.264068603516,515.321533203125,369.1650390625,20655.650390625,314.920379638672,8,2,True,1,False,False,True,9903.0458984375,9.20059776306152,3.80556607246399,12.9584465026855
40 e Avenue,Sherbrooke,1316,Pointe-aux-Trembles-RiviÞres-des-Prairies,3,336.924346923828,0.008904076025940153,0.5154764576588,False,23248.80859375,2625.74780273438,1322.81994628906,19300.240234375,206699.125,123379.7265625,3135711.0,5.81985807418823,10.054009437561,7.87312078475952,7.18752098083496,9.8678731918335,12.2390203475952,11.7230224609375,14.9583673477173,83.5999984741211,4,20.8999996185303,68.8000030517578,True,False,True,True,True,True,False,True,0.0,1591.3623046875,76.5737152099609,9125.4677734375,84.231086730957,2750.07299804688,99.5458297729492,9781.9052734375,76.5737152099609,8,3,True,0,False,False,True,18649.12109375,9.8335542678833,2.32488083839417,3.36924338340759
Carmel,Saint-Denis,567,Plateau-Mont-Royal,2,394.895538330078,0.00506463053104509,0.33452528763366085,False,35778.08984375,2761.96044921875,2481.68774414062,30534.44140625,494309.15625,279199.84375,7711457.0,5.97862100601196,10.4850912094116,7.92369604110718,7.8166937828064,10.3266105651855,13.1109161376953,12.53968334198,15.8582181930542,50.5,3,16.7999992370605,47.0,False,False,False,False,False,True,True,True,0.5,18875.095703125,179.080535888672,0.0,22.9590435028076,13774.130859375,73.4689407348633,3128.86303710938,119.387023925781,4,0,False,0,False,False,False,3492.68408203125,8.15842533111572,3.57780909538269,3.94895529747009
Fairmount,Saint-Laurent,528,Plateau-Mont-Royal,1,3595.13598632812,0.00027815359524726815,0.1221398347570005,False,21423.71484375,2978.83129882812,974.709411621094,17470.173828125,2952735.75,951699.4375,31057420.0,8.18733692169189,9.97225379943848,7.99928617477417,6.88213920593262,9.76825046539307,14.8982429504395,13.7660045623779,17.2513484954834,55.2999992370605,4,13.8000001907349,50.0,False,False,False,False,True,False,True,True,1.0,0.0,1041.40246582031,1452.11804199219,918.884582519531,17296.119140625,731.278991699219,2675.47778320312,903.56982421875,3,0,False,0,False,False,False,3055.90698242188,8.02483177185059,2.14237141609192,35.951358795166
Saint-Laurent,8845 (Ateliers Youville STCUM),1549,Ahuntsic-Cartierville,1,1499.73510742188,0.0006667844174956004,0.13674196826513813,False,38975.609375,424.661163330078,388.409606933594,38162.5390625,116693.6015625,98921.7421875,42005336.0,7.31304407119751,10.5706911087036,6.05129194259644,5.96205997467041,10.5496101379395,11.6673069000244,11.5020837783813,17.5533065795898,58.5,3,19.5,58.7999992370605,True,False,False,False,False,True,True,True,0.0,21647.361328125,690.764709472656,264.118530273438,129.287506103516,17058.94921875,410.026092529297,5.17879486083984,269.656799316406,5,0,False,0,True,False,False,7241.44189453125,8.88757514953613,3.89756083488464,14.997350692749
Christophe-Colomb,Sauriol,1186,Ahuntsic-Cartierville,1,1295.92517089844,0.0007716494921591185,0.1395287807306139,False,33970.8984375,2275.18725585938,2798.21875,28897.4921875,626281.375,1312106.125,17732270.0,7.16697978973389,10.4332599639893,7.72981786727905,7.93673801422119,10.2715101242065,13.3475551605225,14.0871438980103,16.690896987915,78.0,4,19.5,61.7000007629395,False,True,False,True,True,False,False,False,0.0,10811.0625,250.671661376953,4586.98681640625,652.692260742188,13792.341796875,331.075775146484,4780.50830078125,61.4855041503906,4,0,False,0,False,False,False,9179.96484375,9.12477874755859,3.39708995819092,12.9592514038086
André-Grasset,Émile-Journault,1468,Ahuntsic-Cartierville,2,1259.63757324219,0.0015877582905471658,0.28016779121261437,False,12820.412109375,2113.52807617188,2028.98693847656,8677.8974609375,670667.8125,627751.5,5330937.0,7.13857889175415,9.45879364013672,7.65611410140991,7.61529207229614,9.06853485107422,13.4160289764404,13.3499002456665,15.4890384674072,67.0,4,16.7999992370605,36.0,False,False,False,False,False,False,False,False,1.0,2774.93798828125,218.235092163086,4222.0830078125,271.836700439453,2685.423828125,516.87255859375,3137.96752929688,252.693252563477,4,0,False,0,False,False,False,7976.703125,8.98428058624268,1.28204119205475,12.5963754653931
Saint-Denis,Villeray,1105,Villeray-Saint-Michel-Parc-Extension,1,1506.30261230469,0.0006638772261504405,0.13666031361824496,False,37354.671875,839.030883789062,2578.11328125,33937.52734375,411953.40625,794737.6875,31447018.0,7.31741285324097,10.5282125473022,6.73224782943726,7.85481309890747,10.432276725769,12.9286661148071,13.5857667922974,17.2638149261475,63.2000007629395,4,15.8000001907349,55.5,False,False,False,False,False,False,False,False,1.0,15738.185546875,523.931335449219,3340.86865234375,184.916946411133,14365.2265625,489.259429931641,3910.392578125,308.194915771484,6,0,False,0,False,False,False,5926.36279296875,8.68716621398926,3.73546719551086,15.0630264282227
Jean-Nicolet,Viau,15489,St-LÚonard,2,833.997863769531,0.0023980876772997164,0.29734334834753484,False,15084.7763671875,1086.98840332031,873.338989257812,13124.4482421875,193903.90625,125878.96875,5461550.0,6.72623109817505,9.62144088745117,6.99116611480713,6.7723240852356,9.48223209381104,12.1751184463501,11.7430763244629,15.5132427215576,56.7000007629395,3,18.8999996185303,50.4000015258789,True,False,False,False,False,True,True,True,1.0,6833.0341796875,167.490249633789,1049.50610351562,110.509033203125,7202.23583984375,248.645324707031,0.0,307.353240966797,4,0,False,2,False,False,False,9294.2744140625,9.13715362548828,1.50847768783569,8.33997821807861
Beaubien,Clark,1124,Rosemont-La-Petite-Patrie,2,701.413330078125,0.0028513857867189887,0.3051991898600102,False,21261.65625,963.311340332031,2935.80590820312,17362.5390625,278501.1875,992739.3125,7269648.5,6.55309677124023,9.96466064453125,6.87037706375122,7.98473691940308,9.76206970214844,12.5371780395508,13.8082227706909,15.7992191314697,61.2999992370605,4,15.3000001907349,53.5,False,True,False,True,True,False,True,True,1.0,13275.34765625,123.646583557129,3373.88330078125,71.9398345947266,0.0,382.180358886719,4612.42626953125,123.646583557129,4,1,True,0,False,False,False,4360.14306640625,8.3802604675293,2.12616562843323,7.01413345336914
Gouin,Lajeunesse,1272,Ahuntsic-Cartierville,1,1175.19946289062,0.0008509193814131904,0.1414588590607091,False,33116.13671875,4690.77197265625,7094.8564453125,21330.505859375,1094881.5,1629329.0,12104467.0,7.06919288635254,10.4077758789062,8.4533519744873,8.86712455749512,9.96789360046387,13.906156539917,14.3036794662476,16.3090858459473,88.0999984741211,4,22.0,72.5,True,True,False,True,True,True,True,True,0.0,770.736206054688,193.237487792969,7972.78076171875,437.742065429688,17573.806640625,350.982391357422,6798.81201171875,193.237487792969,4,1,True,0,False,False,False,9857.0283203125,9.1959400177002,3.3116135597229,11.7519950866699
86 e Avenue,Antoine-Chaudillon/Notre-Dame,1453,Pointe-aux-Trembles-RiviÞres-des-Prairies,2,576.151550292969,0.0034713088925700437,0.31464495757424105,False,18904.291015625,934.939453125,842.371215820312,17126.98046875,96746.109375,115975.2578125,5870975.5,6.35637092590332,9.84714412689209,6.84048223495483,6.7362208366394,9.74841022491455,11.4798450469971,11.6611318588257,15.5855312347412,60.4000015258789,4,15.1000003814697,46.5999984741211,False,False,False,False,False,False,False,False,1.0,196.244720458984,116.489654541016,8460.7392578125,277.056457519531,781.276123046875,116.489654541016,9466.0302734375,66.1157455444336,4,0,False,2,False,False,False,22147.076171875,10.0054607391357,1.89042913913727,5.76151561737061
Castille de,Pie-IX,9454,MontrÚal-Nord,1,902.007690429688,0.0011086379978907182,0.14695891208663045,False,51897.47265625,1781.01342773438,2192.0166015625,47924.44140625,554048.9375,435899.5625,20218432.0,6.80462312698364,10.8570251464844,7.48493814468384,7.69257688522339,10.7773809432983,13.2250080108643,12.9851665496826,16.8221054077148,66.3000030517578,3,22.1000003814697,58.9000015258789,True,False,True,True,False,True,True,True,0.0,26644.849609375,97.5994415283203,1938.37939453125,299.095062255859,23314.2421875,324.282012939453,0.0,181.031219482422,6,1,True,4,False,False,True,11170.9873046875,9.32107543945312,5.18974733352661,9.02007675170898
Saint-Alexandre,Sainte-Catherine,360,Ville-Marie,1,21789.052734375,4.589460644254502e-05,0.10010848802395925,False,7429.46875,151.392959594727,1779.33447265625,5498.74169921875,339916.625,19491182.0,29462478.0,9.98916339874268,8.91320991516113,5.01987886428833,7.48399496078491,8.61227512359619,12.7364559173584,16.785472869873,17.1986274719238,42.9000015258789,4,10.6999998092651,38.7000007629395,False,False,False,False,False,False,True,True,1.0,669.119445800781,6761.24169921875,0.0,2245.26049804688,0.0,10954.1982421875,6760.349609375,1828.35180664062,2,0,False,0,False,False,False,463.183990478516,6.13812446594238,0.742946863174438,217.890533447266
Lorimier,René-Lévesque,714,Ville-Marie,1,498.540985107422,0.0020058531392048483,0.16098689337041422,False,45272.14453125,7892.4599609375,8806.3681640625,28573.31640625,1115987.125,545535.3125,6787929.0,6.21168613433838,10.7204465866089,8.97366333007812,9.08323001861572,10.2602291107178,13.9252500534058,13.2095232009888,15.730655670166,115.199996948242,4,28.7999992370605,102.0,True,False,False,False,False,True,True,True,0.0,22036.978515625,192.321060180664,9749.7568359375,210.99299621582,5826.69091796875,33.609504699707,7658.71875,61.6174278259277,7,2,True,0,False,False,False,3015.89990234375,8.01165390014648,4.52721452713013,4.9854097366333
Ontario,Saint-Hubert,498,Ville-Marie,1,4787.47216796875,0.00020887849890609066,0.11801139721513058,False,18816.310546875,2023.77978515625,2782.939453125,14009.591796875,2461036.75,3472034.25,33364918.0,8.47375774383545,9.84247875213623,7.61272192001343,7.9312629699707,9.5474967956543,14.7160930633545,15.0602512359619,17.3230152130127,56.2000007629395,4,14.1000003814697,46.5999984741211,False,False,False,False,False,False,False,False,0.5,4347.7373046875,1375.97180175781,5310.2431640625,1064.06323242188,4523.97119140625,1535.17517089844,4634.35888671875,812.261962890625,2,0,False,0,False,False,False,1852.98706054688,7.52455425262451,1.88163101673126,47.8747215270996
Boucher,Saint-Denis,563,Plateau-Mont-Royal,1,1969.41259765625,0.0005077656155901895,0.13183062932538606,False,35583.4921875,629.401611328125,1461.99584960938,33492.09765625,193060.671875,966689.75,23099846.0,7.58549118041992,10.4796371459961,6.44476985931396,7.28755807876587,10.4190654754639,12.1707601547241,13.7816333770752,16.9553356170654,58.4000015258789,4,14.6000003814697,52.4000015258789,False,False,False,False,False,True,True,True,1.0,19293.390625,361.804962158203,2329.28149414062,462.513580322266,13950.91015625,305.855743408203,9.91183662414551,839.238342285156,4,0,False,0,False,False,False,3317.44091796875,8.10694885253906,3.55834913253784,19.6941261291504
Champlain,Église de l',1605,Verdun,2,440.771667480469,0.004537496730296581,0.32848667771203055,False,18398.869140625,4476.60107421875,1905.05493164062,12017.2119140625,169057.96875,66092.546875,2487138.0,6.0885272026062,9.82004356384277,8.40661907196045,7.55226612091064,9.3940954208374,12.0379972457886,11.0988111495972,14.7266426086426,59.5999984741211,4,14.8999996185303,46.7999992370605,True,False,False,False,False,False,True,True,0.0,0.0,22.0385837554932,3028.83349609375,170.011917114258,8096.0205078125,130.657318115234,7274.01416015625,118.063835144043,3,1,True,4,False,False,False,4335.14404296875,8.37450981140137,1.83988690376282,4.40771675109863
Lanaudière,Saint-Joseph,585,Plateau-Mont-Royal,1,5275.32470703125,0.0001895617910812473,0.11667528394145366,True,32476.23046875,1044.98937988281,825.796447753906,30605.4453125,1229820.375,934416.0625,82728712.0,8.5707950592041,10.3882637023926,6.95176219940186,6.71634817123413,10.328932762146,14.0223789215088,13.7476768493652,18.2310771942139,75.8000030517578,4,19.0,63.7000007629395,True,False,False,True,True,False,False,False,1.0,0.0,718.946105957031,16424.173828125,1534.05700683594,3104.38305664062,1845.44775390625,12947.6728515625,1176.87365722656,4,0,False,0,False,False,False,3511.27587890625,8.16373443603516,3.24762296676636,52.753246307373
Durocher,Milton,309,Plateau-Mont-Royal,2,12349.630859375,0.00016194816045709867,0.21228309354179783,False,3751.25512695312,209.156188964844,784.335754394531,2757.76318359375,115864.71875,5872659.5,12888928.0,9.4213809967041,8.22984600067139,5.34308099746704,6.66483688354492,7.92217493057251,11.6601791381836,15.5858182907104,16.3718795776367,40.4000015258789,4,10.1000003814697,33.9000015258789,False,False,False,False,False,False,True,True,1.0,0.0,7487.4306640625,2606.70581054688,953.595581054688,1144.54919433594,3354.64184570312,0.0,553.962646484375,1,0,False,0,False,False,False,756.765991210938,6.62905406951904,0.375125527381897,123.496307373047
Chambly,Hochelaga,727,Mercier-Hochelaga-Maisonneuve,1,3617.634765625,0.00027642370354853533,0.12204683708270452,False,19387.0625,1302.1162109375,967.7890625,17117.158203125,675891.5625,527741.8125,19491922.0,8.19357585906982,9.8723611831665,7.17174577713013,6.87501382827759,9.74783706665039,13.4237880706787,13.1763620376587,16.7855110168457,62.5999984741211,4,15.6000003814697,52.0999984741211,False,True,False,True,True,True,True,True,1.0,2492.7900390625,2034.61169433594,10401.2880859375,489.357757568359,0.0,553.401245117188,6492.98486328125,540.264099121094,6,0,False,1,False,False,False,5316.203125,8.57851505279541,1.93870627880096,36.1763458251953
Chabot,Jean-Talon,1466,Villeray-Saint-Michel-Parc-Extension,1,3643.24755859375,0.00027448038704951143,0.12194183966713285,False,22021.9296875,925.337158203125,1478.34936523438,19618.2421875,957744.75,1357764.5,21340894.0,8.2006311416626,9.99979400634766,6.83015823364258,7.29868078231812,9.88421535491943,13.7723369598389,14.1213502883911,16.8761367797852,64.3000030517578,4,16.1000003814697,53.5,False,False,False,False,False,True,True,True,1.0,1522.15222167969,1381.77355957031,11421.6171875,596.479858398438,16.4261035919189,1227.28955078125,9061.7333984375,437.704650878906,4,0,False,0,False,False,False,5912.39892578125,8.68480682373047,2.20219302177429,36.4324760437012
Assomption,Bellechasse,837,Rosemont-La-Petite-Patrie,3,444.910827636719,0.006742924230312454,0.49197475408945157,False,16468.984375,1182.63916015625,808.788391113281,14477.556640625,135455.90625,83388.0,3063314.5,6.0978741645813,9.7092342376709,7.07550382614136,6.69553709030151,9.58035469055176,11.8164005279541,11.331259727478,14.9350080490112,59.9000015258789,4,15.0,52.2999992370605,False,False,False,False,False,False,False,False,1.0,6951.67041015625,131.248687744141,772.136352539062,177.964324951172,6966.33154296875,77.8593902587891,1778.845703125,57.8384056091309,4,0,False,0,False,False,False,8138.06298828125,9.00430774688721,1.64689838886261,4.4491081237793
Hôtel-de-Ville,Viger,992,Ville-Marie,2,1246.07543945312,0.001605039259001657,0.2805932881333661,False,29363.689453125,641.700134277344,2163.23852539062,26558.751953125,98417.234375,298322.65625,15493470.0,7.12775421142578,10.2875137329102,6.46412086486816,7.67936182022095,10.1871147155762,11.4969711303711,12.6059312820435,16.55592918396,51.9000015258789,4,13.0,45.5999984741211,False,False,True,True,False,False,True,True,1.0,2345.02319335938,484.311279296875,26618.740234375,444.909698486328,399.926452636719,178.948913574219,0.0,137.90559387207,3,0,False,0,False,False,True,1365.833984375,7.21952056884766,2.93636894226074,12.4607543945312
Chomedey,Maisonneuve,2303,Ville-Marie,2,4614.1318359375,0.0004334509873391252,0.23705448392815706,False,6499.05224609375,521.176452636719,670.347106933594,5307.5283203125,165600.78125,760273.5625,5445336.5,8.43687915802002,8.77941226959229,6.25608921051025,6.50779581069946,8.57688236236572,12.0173349380493,13.5414342880249,15.5102701187134,54.7999992370605,4,13.6999998092651,47.7000007629395,False,True,False,True,True,True,True,True,0.5,0.0,1134.14904785156,5432.75830078125,377.0361328125,1066.2939453125,2785.20239257812,0.0,317.744171142578,2,0,False,0,False,False,False,1517.90002441406,7.32508325576782,0.649905204772949,46.1413192749023
Fairmount,Parc,527,Plateau-Mont-Royal,1,4363.95703125,0.00022914982728726885,0.11931558906662545,False,33662.22265625,984.745666503906,3150.18139648438,29527.296875,1171684.625,3571702.5,69513456.0,8.38113498687744,10.4241323471069,6.89238309860229,8.05521488189697,10.2930698394775,13.9739532470703,15.0885534286499,18.0570316314697,64.0,4,16.0,54.4000015258789,False,False,True,True,True,False,False,False,0.0,13505.0830078125,1157.47875976562,1678.08703613281,1460.8955078125,16680.38671875,1221.15881347656,1798.66809082031,524.424011230469,6,0,False,0,False,False,True,2920.14599609375,7.97938871383667,3.3662223815918,43.6395721435547
Decelles,Lacombe,166,C¶te-des-Neiges-Notre-Dame-de-Graces,1,4676.05810546875,0.00021385534085440012,0.11834024377888872,False,19763.357421875,1275.48583984375,2015.22961425781,16472.642578125,1606178.25,2328990.75,35181044.0,8.45021057128906,9.89158535003662,7.15108203887939,7.60848808288574,9.70945644378662,14.2893676757812,14.660945892334,17.3760185241699,60.4000015258789,4,15.1000003814697,49.9000015258789,False,False,False,False,False,True,True,True,1.0,8078.0771484375,1190.91247558594,0.0,1458.74145507812,8268.732421875,904.554443359375,3416.54809570312,1121.849609375,2,0,False,0,False,False,False,3966.42602539062,8.28562068939209,1.97633576393127,46.7605819702148
Notre-Dame,Ormeaux des,983,Mercier-Hochelaga-Maisonneuve,2,780.852355957031,0.0025613036635443753,0.30028289258995383,False,24635.3828125,1182.66552734375,1287.14123535156,22165.576171875,233259.3125,273806.125,8692536.0,6.66038608551025,10.1119394302368,7.07552623748779,7.16017913818359,10.0062961578369,12.3599061965942,12.5201759338379,15.9779748916626,82.4000015258789,4,20.6000003814697,62.0999984741211,False,False,True,True,False,False,False,False,0.0,1617.28466796875,218.495376586914,10656.5263671875,173.721740722656,204.772476196289,170.139846801758,12156.798828125,218.495376586914,6,0,False,1,False,False,True,11753.048828125,9.37186813354492,2.46353816986084,7.80852365493774
Saint-Urbain,Villeneuve,559,Plateau-Mont-Royal,1,3151.00830078125,0.00031735873236261023,0.12413912964525124,False,25765.150390625,1163.68371582031,1775.36352539062,22826.103515625,836640.25,1511344.5,37901796.0,8.0554780960083,10.1567783355713,7.05934619903564,7.48176002502441,10.0356597900391,13.6371488571167,14.2285099029541,17.4505081176758,62.9000015258789,4,15.6999998092651,50.4000015258789,False,False,False,False,False,False,True,True,1.0,22318.85546875,953.3427734375,2595.90966796875,524.529968261719,0.0,719.792907714844,850.384216308594,953.3427734375,3,0,False,0,False,False,False,2540.65795898438,7.84017848968506,2.57651495933533,31.510082244873
4 e Avenue,Gouin,8757,Pierrefonds-Roxboro,1,519.778625488281,0.0019238959644802594,0.15991293058923184,False,23326.5703125,1685.76611328125,1217.17370605469,20423.630859375,295740.28125,131324.1875,6056912.5,6.2534031867981,10.0573482513428,7.4299750328064,7.10428714752197,9.92444801330566,12.5972366333008,11.7854242324829,15.6167106628418,96.9000015258789,4,24.2000007629395,46.2999992370605,True,False,False,False,True,False,False,False,0.0,526.923461914062,146.820587158203,9303.7958984375,91.1300201416016,1394.11108398438,75.9416809082031,12101.740234375,205.886337280273,4,0,False,7,False,False,False,18766.5703125,9.8398323059082,2.33265709877014,5.19778633117676
